序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
414,上華文理補習班,2005-07-06,三重市三和路3段079、081號2樓,未依立案科目授課，違規增設國小安親、課輔、才藝班，招牌與立案班名不符，有「國小安親、課輔、才藝班」字樣,糾正件次(列入違規紀錄),2005-07-12,0940502167
415,聖學文理短期補習班,2005-07-06,三重市正義北路322號3樓,無提供教職員名冊、違規招生國小學童、收費未載明本府核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-07-12,0940502068
416,私立育群文理語文短期補習班,2005-07-06,三重市溪尾街123巷3號1樓，9號1樓,無懸掛立案證書、無提供教職員名冊、招牌與立案班名不符，有「國畫班」字樣、收費未載明本府核准日期、文號及退費規定,糾正件次(列入違規紀錄),2005-07-12,0940502107
417,嘉靖英日語電腦補習班,2005-07-05,三重市正義北路086號4、5、6樓,招牌無立案班名及核准文號,糾正件次(列入違規紀錄),2005-07-12,0940498901
418,北依電腦文理補習班,2005-07-04,三重市秀江街117號,無懸掛立案證書、收費未載明本府核准日期、文號及退費規定、私自增設班舍及違規招生授課、招牌懸掛與核准立案班名不符、無法提供師生員工安全保險證明文件,糾正件次(列入違規紀錄),2005-07-07,0940495153
419,私立喬羚語文短期補習班,2005-06-30,泰山鄉泰林路2段235、237號1、2、3樓,無懸掛立案證書、有安親課輔、電腦、數學、與核准立案班名不符、收費未載明本府核准日期、文號及退費規定、現場有瓦斯器具、違章部分有上課教室,糾正件次(列入違規紀錄),2005-07-07,0940488330
420,驊仁文理補習班,2005-06-30,板橋市三民路2段161-1號2樓、153巷1號1樓、145號1樓,現場無法提供設立人班主任身份證件、無提供教職員名冊、違規招生國小學童教授國小英文、招牌與立案班名不符,糾正件次(列入違規紀錄),2005-07-12,0940500583
421,私立文學語文短期補習班,2005-06-30,板橋市仁化街42巷27號1樓,無懸掛立案證書、收費未載明本府核准日期、文號及退費規定、私自增設班舍及違規招生授課、招牌懸掛與核准立案班名不符、無法提供師生員工安全保險證明文件,糾正件次(列入違規紀錄),2005-07-12,0940500567
422,私立冠宏語文短期補習班,2005-06-28,蘆洲市三民路26巷20弄3、5號1樓,收費未載明本府核准日期、文號及退費規定、現場有瓦斯器具、招牌懸掛與核准立案班名不符,糾正件次(列入違規紀錄),2005-07-07,0940482760
423,私立潤泰文理短期補習班,2005-06-27,板橋市三民路二段35巷27號1樓,無懸掛立案證書、無提供師生員工保險、無提供教職員名冊、違規招生國小學童教授國小英文、招牌與立案班名不符，有「美語、才藝」字樣,糾正件次(列入違規紀錄),2005-06-30,0940480205
424,私立奧莉薇美語短期補習班,2005-06-24,新莊市龍安路266巷3號1樓,無提供師生員工保險、招牌與立案班名不符，有「新加坡美語」字樣、收據無核准日期、文號及退費規定。,糾正件次(列入違規紀錄),2005-06-30,0940479227
425,光榮文理補習班,2005-06-22,三重市萬壽街62巷5之1號1樓,私自增設班舍及違規招生國小學童、招牌與立案班名不符，有「國小英文」字樣。,糾正件次(列入違規紀錄),2005-06-29,0940470263
426,私立超強文理珠心算短期補習班,2005-06-22,三重市長興街57號2樓,未提供教職員及學員名冊、招牌與立案班名不符，有「兒童美語、安親班」字樣、擅自增設班舍,糾正件次(列入違規紀錄),2005-06-29,0940470201
427,私立德音文理語文短期補習班,2005-06-21,五股鄉成泰路一段171巷13號4樓,無提供師生員工保險、招牌與立案班名不符，有「課輔班」字樣，收據無核准日期、文號及退費規定。,糾正件次(列入違規紀錄),2005-06-23,0940466575
428,私立瑞德文理短期補習班,2005-06-21,蘆洲市中山一路293之1號2樓,無懸掛立案證書、違規招生國小生、收據無核准日期、文號及退費規定。,糾正件次(列入違規紀錄),2005-06-23,0940466586
429,私立長榮文理語文短期補習班,2005-06-20,中和市圓通路252巷1號,未辦理消防、無提供教職員名冊、無提供師生員工保險、無提供設立人及班主任身分證明、無提供縣府公文專夾、招牌與立案班名不符，有「課輔班」字樣，收據無核准日期、文號及退費規定，擅自增設班舍。,糾正件次(列入違規紀錄),2005-06-22,0940463728
430,私立儒一文理短期補習班,2005-06-17,板橋市文化路一段120號4樓,無懸掛立案證書、無提供師生員工保險。,糾正件次(列入違規紀錄),2005-06-21,0940461107
431,聯發文理短期補習班,2005-06-16,三重市正義北路206、208號11樓,無懸掛立案證書、招牌與立案班名不符，無「聯發文理」字樣。,糾正件次(列入違規紀錄),2005-06-21,0940457180
432,宏丞文理補習班,2005-06-16,三重市新生街51號1、2樓,未提供教職員及學員名冊、違規招生國小學童及幼兒、招牌與立案班名不符，有「國小、幼兒部」字樣、收費及退費情形無法提供,糾正件次(列入違規紀錄),2005-06-21,0940457146
433,私立浩陞文理短期補習班,2005-06-14,三峽鎮大同路1-3號1、2、3樓,無懸掛立案證書、無提供師生員工保險、違規招生國小生、招牌與立案班名不符，有「電腦、課輔」字樣，收據無核准日期、文號及退費規定。,糾正件次(列入違規紀錄),2005-06-16,0940450861
434,私立育宏文理短期補習班,2005-06-13,泰山鄉明志路2段392號1、2樓,無提供師生員工保險、違規招生國小學童為國小英文班、招牌與立案班名不符，有「小一正音」字樣、收據無核准文號及日期,糾正件次(列入違規紀錄),2005-06-15,0940449456
435,育書園珠算補習班,2005-06-13,泰山鄉明志路2段006號3樓,違規增設美語班、招牌與立案班名不符，有「安親課輔、美語、電腦、正音」字樣，收據無核准日期、文號、退費規定。,糾正件次(列入違規紀錄),2005-06-13,0940449473
436,愛麗絲美語補習班,2005-06-09,中和市錦和路117號,現場有瓦斯器具、無懸掛立案證書、招牌與立案班名不符，有「安親、課輔、致勝」字樣，設立人等學經歷文件因年代久遠不知班主任身分，收據無核准日期、文號、擅自增設班舍2-4樓。,糾正件次(列入違規紀錄),2005-06-13,0940442574
437,私立非凡文理語文短期補習班,2005-06-08,樹林市復興路438號2樓,無懸掛立案證書、收據無核准日期、文號及退費規定。,糾正件次(列入違規紀錄),2005-06-13,0940439328
438,鴻光珠心算補習班,2005-06-07,蘆洲市復興路122號2樓,無提供師生員工保險、收據無核准文號及退費規定,糾正件次(列入違規紀錄),2005-06-10,0940436499
439,私立揚昇文理短期補習班,2005-06-06,新莊市民安西路198號1樓,無懸掛立案證書、無提供師生員工保險、違規招生國小學童、招牌與立案班名不符，有「安親、課輔」字樣、收據無核准文號及退費規定、擅自增設班設,糾正件次(列入違規紀錄),2005-06-08,0940433217
440,私立優勢語文短期補習班,2005-06-02,淡水鎮水源街1段118號1樓,無懸掛立案證書、招牌與立案班名不符，有「知欣文理」等字樣,糾正件次(列入違規紀錄),2005-06-03,0940427585
441,私立如皇文理語文短期補習班,2005-06-01,汐止鎮建成路56巷41號1、2樓,招牌與立案班名不符，有「安親、課輔」字樣，且擅自增設43號1樓,糾正件次(列入違規紀錄),2005-06-07,0940424302
442,私立傑瑞弗文理語文短期補習班,2005-06-01,汐止市仁愛路89號1樓,無懸掛立案證書、招牌與立案班名不符，有「課輔班」字樣，設立人等學經歷文件曾淹水過，似有遺失，無員工保險，收據無核准日期、文號。,糾正件次(列入違規紀錄),2005-06-07,0940424389
443,私立育嘉珠心算短期補習班,2005-05-27,中和市福祥路50號4樓,無懸掛立案證書、師生員工保險辦理中、招牌無核准證號且立案班名不符，有「安親班」字樣、收據無核准文號及退費規定,糾正件次(列入違規紀錄),2005-06-01,0940414940
444,私立巨任文理語文短期補習班,2005-05-26,板橋市國慶路159之1號2樓,無懸掛立案證書、招牌與立案班名不符，有「電腦」字樣、現場未能提供收據,糾正件次(列入違規紀錄),2005-06-01,0940418496
445,小貝貝美語補習班,2005-05-23,蘆洲市中山二路219號1樓,現場有瓦斯、無收據退費規定、未提供消防安全常識訓練文件、無教職員及學員名冊專夾、招牌無核准證號且立案班名不符，有「安親班」及「幼兒」字樣,糾正件次(列入違規紀錄),2005-05-27,0940409237
446,私立草莓園語文短期補習班,2005-05-23,蘆洲市水湳街28號1樓,現場無法提供師生員工保險證明、招牌有「國中文理，安親課輔」等字樣,糾正件次(列入違規紀錄),2005-05-27,0940405454
447,私立奪標文理短期補習班,2005-05-23,蘆洲市民義街76號1樓,未懸掛立案證書、收據無文號退費規定、招牌有「國小部」字樣招收國小學童,糾正件次(列入違規紀錄),2005-05-23,0940409157
448,光榮文理補習班,2005-05-20,三重市萬壽街062巷005-001號1樓,私自增設班舍招收國小生,糾正件次(列入違規紀錄),2005-05-24,0940398809
449,巴尼語文短期補習班,2005-05-20,三重市長壽街63號1、2樓,招牌有「安親課輔」、「珠心算」字樣與立案班名不符，現場有瓦斯用具，無文號、退費規定,糾正件次(列入違規紀錄),2005-05-24,0940398818
450,超強文理珠心算短期補習班,2005-05-20,三重市長興街57號2樓,招生廣告班名有「超強兒童棋院」與立案班名不符，私自增設班舍1樓及地下1樓招生授課，收據無立案日期文號及退費規定,糾正件次(列入違規紀錄),2005-05-24,0940398812
451,私立奇蹟珠心算短期補習班,2005-05-18,汐止市明峰街283號1樓、地下1樓,無懸掛立案證書、招牌無核准證號且立案班名不符，有「安親課輔」及「美語班」字樣及，收據無核准文號,糾正件次(列入違規紀錄),2005-05-20,0940393691
452,私立學府語文短期補習班,2005-05-16,土城市學府路一段120巷8號,無懸掛立案證書、招牌有「珠心算、電腦」與核准上課內容不符，現場有瓦斯器具,糾正件次(列入違規紀錄),2005-05-25,0940399636
453,私立真善美語文短期補習班,2005-05-16,板橋市民族路247巷5弄18號1、2樓,現場未提供身分證明文件、無懸掛立案證書、收據無退費說明、招生廣告「真善美蒙特梭利兒童學校」與立案班名不符，現場有瓦斯器具,糾正件次(列入違規紀錄),2005-05-25,0940399455
454,私立佳欣珠心算短期補習班,2005-05-12,汐止市秀峰路81巷7號,"現場無提供消安訓練證明 無懸掛立案證書 無師生員工保險 無名冊專夾 目前無招牌 無法提供收據",糾正件次(列入違規紀錄),2005-05-19,0940380456
455,私立葛瑞特電腦美語短期補習班,2005-05-12,汐止市明峰街308號1樓,收據無立案字號及退費規定,糾正件次(列入違規紀錄),2005-05-19,0940380506
456,私立盛泰語文短期補習班,2005-05-11,新莊市中正路147之1號1、2樓,"班名有文理字樣 美國小學班幼兒園 無文號及退費規定 擅自增設3樓",糾正件次(列入違規紀錄),2005-05-18,0940378869
457,私立小神童文理短期補習班,2005-05-10,新店市三民路96號1~2樓,招牌有「語文」字樣，收據無文號和退費說明，增設地下室,糾正件次(列入違規紀錄),2005-05-12,0940375427
458,米淇文理補習班,2005-05-09,三峽鎮永安街145號002樓之002,無懸掛立案證書、違規招收國小生、招牌無立案文號、擅自於永安街153號1樓增設,糾正件次(列入違規紀錄),2005-05-09,0940376017
459,私立胡老師文理語文短期補習班,2005-05-09,三峽鎮中華路31號2樓之3,"無懸掛立案證書及無提供師生保險 招牌廣告無立案字號 現場有瓦斯",糾正件次(列入違規紀錄),2005-05-18,0940377891
460,私立台北縣東昇文理短期補習班,2005-05-09,新店市中興路1段177號、177號2樓、175號2樓,收據上無立案字號,糾正件次(列入違規紀錄),2005-05-18,0940378286
461,佳登學苑美語補習班,2005-05-05,泰山鄉公園路011號4樓,現場無法提供消安證明、設立人等學經歷文件、師生員工保險證明、招牌有課輔鋼琴等字樣、無退費規定、擅自於公園路7號1樓增設,糾正件次(列入違規紀錄),2005-05-10,0940365037
462,私立小托福文理語文短期補習班,2005-05-04,淡水鎮民權路139號2樓及民族路10之3號1樓,私設班舍於10之1號2樓,糾正件次(列入違規紀錄),2005-05-06,0940361773
463,私立愛丁堡美語短期補習班,2005-04-28,蘆洲市中正路158號,私自於160號1樓增設教師辦公室,糾正件次(列入違規紀錄),2005-05-04,0940349757
464,私立高老師文理短期補習班,2005-04-12,蘆洲市中山二路10、12號3、4樓,未掛證書，現場無法提供教職員名冊專夾、縣府公文，有國小學童，無文號退費規定,糾正件次(列入違規紀錄),2005-04-15,0940313585
465,私立吉爾斯文理短期補習班,2005-04-12,蘆洲市民權路75號2樓,招收國小生，招牌有安親課輔資優愛兒園，無退費規定及核准字號,糾正件次(列入違規紀錄),2005-04-15,0940313603
466,私立鷺江唐吉君文理短期補習班,2005-04-12,蘆洲市民權路15號1、2樓,現場無法提供消安訓練證明、身份證明文件、教職員名冊專夾、縣府公文專夾,糾正件次(列入違規紀錄),2005-04-15,0940313943
467,私立小巨龍文理短期補習班,2005-04-11,新莊市中港路48巷3號1樓,現場有瓦斯器具，私自增設班舍招收國小生,糾正件次(列入違規紀錄),2005-04-15,0940311163
468,博士門文理補習班,2005-04-11,板橋市光武街097號,招收國小生，招牌有安親課輔,糾正件次(列入違規紀錄),2005-04-15,0940311183
469,方圓家政語文補習班,2005-03-16,新店市北宜路1段86巷6號1、2樓,未懸掛證書、收據退費規定,糾正件次(列入違規紀錄),2005-3-21,0940153536
470,私立翰琳書院語文補習班短期補習班,2005-03-09,新莊市中華路1段8號3樓,未依規定懸掛立案證書,糾正件次(列入違規紀錄),2005-3-11,0940134995
471,私立小神童文理短期補習班,2005-03-03,新店市三民路96號1~2樓,無法提供學員名冊、教授國小英文、收據無核准立案資訊、招牌不符,糾正件次(列入違規紀錄),2005-03-08,0940122978
472,私立三民語文珠心算短期補習班,2005-03-03,新店市三民路71號1樓、75巷1弄3號1樓,招牌有安親課輔班字樣，無退費規定,糾正件次(列入違規紀錄),2005-03-08,0940122988
473,驊仁文理補習班,2005-02-22,板橋市三民路2段161-001號2樓,教授國小數學、招牌掛華仁文理補習班、、收據無立案日期文號及退費規定,糾正件次(列入違規紀錄),2005-02-25,0940104071
474,大中語文補習班,2005-02-21,板橋市大仁街10號1、2樓,招牌掛夏恩英語學校,糾正件次(列入違規紀錄),2005-02-25,0940104077
475,私立汶喬語文短期補習班,2005-02-21,三峽鎮大同路88巷6號,未擘給正式收據、授課時數不合、有瓦斯器具,糾正件次(列入違規紀錄),2005-02-25,0940104045
476,國豐心算補習班,2005-01-31,新店市北新路3段053號3樓,未掛立案證書、收據無立案日期文號班名及退費規定、招牌掛安親課輔才藝班、增設安親課輔才藝班、現場無法提供教職員學生名冊、未辦理師生安全保險、有瓦斯器具,糾正件次(列入違規紀錄),2005-02-04,0940069117
477,陽光森林文理補習班,2005-01-31,新店市大豐路76、80號1、2樓,現場無法提供設立人班主任身份證件、教授國小美語、使用交通車未報備、招牌掛「陽光森林美語」,糾正件次(列入違規紀錄),2005-02-04,0940072980
478,私立劍聲文理短期補習班,2005-01-31,新店市明德路27號1、2樓及25號2樓,未掛立案證書、收據無立案日期文號及退費規定、招牌掛劍聲安親文理補習班、增設安親國小數學英文、增設19巷6號1樓,糾正件次(列入違規紀錄),2005-02-04,0940037929
479,吉的堡語文補習班,2005-01-31,新店市建國路150號3樓、-1、-2,現場無法提供設立人班主任身份證件、收據無立案日期文號、招牌掛安親課輔、增設安親課輔及電腦班、現場無法提供教職員學生名冊、未辦理師生安全保險,糾正件次(列入違規紀錄),2005-02-04,0940069129
480,河合音樂補習班,2005-01-31,新店市建國路131號2、3樓,現場無法提供設立人班主任身份證件、收據無立案日期文號及退費規定、招牌掛才藝學苑、增設舞蹈班,糾正件次(列入違規紀錄),2005-02-04,0940069107
481,私立德華文理短期補習班,2005-01-31,新店市建國路135號2樓,現場無法提供設立人班主任身份證件、收據無立案日期文號及退費規定、無縣府公文專夾、教授國小學童、有瓦斯器具,糾正件次(列入違規紀錄),2005-02-04,0940072992
482,信義珠心算補習班,2005-01-28,板橋市四川路2段245巷57號1樓,現場無法提供消安訓練證明、未掛立案證書、未辦理師生安全保險，收據無立案日期文號、增設數學及語文、無縣府公文專夾、招牌不符規定,糾正件次(列入違規紀錄),2005-02-03,0940068464
483,小浣熊珠心算補習班,2005-01-28,板橋市四川路1段225號5樓,現場無法提供消安訓練證明、收據無立案日期文號、增設文理、無縣府公文專夾、招牌不符規定,糾正件次(列入違規紀錄),2005-02-03,0940068463
484,私立東霖語文短期補習班,2005-01-28,板橋市四川路一段105號4樓之1,現場無法提供消安訓練證明、增設數學,糾正件次(列入違規紀錄),2005-02-03,0940068462
485,省思語文補習班,2005-01-28,板橋市四川路2段245巷77、105號,現場無法提供消安訓練證明、無縣府公文專夾、於245巷55弄15號增設,糾正件次(列入違規紀錄),2005-02-03,0940068466
486,私立迪斯奈語文短期補習班,2005-01-28,板橋市四川路2段245巷69號1樓、71號1樓,現場無法提供消安訓練證明、收據無立案日期文號及退費規定、增設數學及自然、無縣府公文專夾、招牌不符規定,糾正件次(列入違規紀錄),2005-02-03,0940068465
487,私立大領航國際文化事業有限公司板橋分公司附設大東海法商短期補習班,2005-01-28,板橋市四川路1段23號3樓、3樓-1、3樓-2,現場無法提供消安訓練證明、現場無法提供教職員學生名冊、未辦理師生保險、無縣府公文專夾、現場無法提供收據,糾正件次(列入違規紀錄),2005-02-03,0940068458
488,懷瑾舞蹈補習班,2005-01-28,板橋市四川路1段097號地下1樓,現場無法提供設立人班主任身份證件、無縣府公文專夾、收據無立案班名及退費規定、招牌不符規定,糾正件次(列入違規紀錄),2005-02-03,0940068460
489,私立蒂芬妮短期補習班,2005-01-26,新莊市新泰路132號3樓新泰路132號3樓,未掛立案證書，現場無法提供設立人班主任身份證件、未辦理師生安全保險，收據無立案班名日期文號及退費規定錯誤,糾正件次(列入違規紀錄),2005-02-02,0940066627
490,鴻林文理補習班,2005-01-26,新莊市公園一路135號1樓、地下1樓,未掛立案證書，收、退費規定錯誤(第35條)、招牌不符規定(掛課輔、國小美語)、私自增科(增設課輔、國小美語),糾正件次(列入違規紀錄),2005-02-02,0940066484
491,陞階美語、文理補習班,2005-01-26,新莊市新泰路304、306、308號3樓,無縣府公文專夾、退費規定錯誤,糾正件次(列入違規紀錄),2005-02-02,0940066210
492,佾璇音樂補習班,2005-01-26,新莊市新泰路229號3樓,招牌掛佾璇音樂教室，無退費規定、未掛立案證書、無縣府公文專夾,糾正件次(列入違規紀錄),2005-02-02,0940065794
493,私立立言語文文理短期補習班,2005-01-26,新莊市新泰路265號7樓,現場無法提供消安訓練證明、未掛立案證書、現場無法提供教職員學生名冊、增設課輔班、收據無立案日期文號、招牌掛長頸鹿美語課輔文理,糾正件次(列入違規紀錄),2005-01-28,0940058592
494,舞佾舞集舞蹈短期補習班,2005-01-26,新莊市新泰路179號3樓,現場無法提供消安訓練證明、未掛立案證書、現場無法提供教職員學生名冊、無法提供收據、招牌掛淑儀舞蹈學苑,糾正件次(列入違規紀錄),2005-01-28,0940058637
495,新泰文理補習班,2005-01-26,新莊市新泰路125號2樓,未掛立案證書，現場無法提供教職員學生名冊、未辦理師生保險、招牌掛王耀數學,糾正件次(列入違規紀錄),2005-01-28,0940058379
496,長峰文理珠心算補習班,2005-01-26,新莊市公園路一段146號1樓,無縣府公文專夾、現場無法提供收據,糾正件次(列入違規紀錄),2005-02-02,0940066334
497,私立仁耀文理短期補習班,2005-01-26,新莊市新泰路131號7樓,未掛立案證書，現場無法提供教職員學生名冊、未辦理師生保險、招牌掛王耀教育機構、現場無法提供消安訓練證明、收據無立案日期,糾正件次(列入違規紀錄),2005-01-28,0940058316
498,小劍橋電腦語文補習班,2005-01-20,新莊市中平路092巷004號,未掛立案證書，收據無立案日期文號、現場無法提供設立人班主任身份證件及教職員學生名冊、增設安親珠心算,糾正件次(列入違規紀錄),2005-01-25,0940046913
499,育慈文理補習班,2005-01-20,新莊市幸福路825號2樓,未掛立案證書、收據無立案班名日期文號及退費規定,糾正件次(列入違規紀錄),2005-01-25,0940046911
500,文宏文理補習班,2005-01-20,新莊市幸福路793號2樓,未掛立案證書，現場無法提供教職員學生名冊、收據無立案班名日期文號及退費規定、招牌不符規定,糾正件次(列入違規紀錄),2005-01-25,0940046896
501,錡錡美語補習班,2005-01-20,新莊市中平路081巷008號,現場無法提供消安訓練證明、收據無立案班名日期文號及退費規定、現場無法提供教職員學生名冊、無縣府公文專夾、增設安親課輔班,糾正件次(列入違規紀錄),2005-01-25,0940046919
502,私立翰軒文理短期補習班,2005-01-20,新莊市幸福路801巷11號,未掛立案證書、收據無立案班名日期文號及退費規定,糾正件次(列入違規紀錄),2005-01-25,0940046904
503,巨登文理補習班,2005-01-19,永和市永元路077號1、2樓,"收據無立案班名日期文號、招牌不符規定、擅自增設75號2、3樓 、77號3樓、教國小數學",糾正件次(列入違規紀錄),2005-01-28,0940052398
504,私立如皇文理語文短期補習班,2005-01-17,汐止鎮建成路56巷41號1、2樓,增設安親課輔班、招牌有安親課輔、增設43號1樓,糾正件次(列入違規紀錄),2005-01-20,0940037583
505,私立麗的舞蹈短期補習班,2005-01-17,汐止市大同路二段240號5樓之2,現場無法提供消安訓練證明、收據未載明核准日期文號,糾正件次(列入違規紀錄),2005-01-26,0940045796
506,大世界語文補習班,2005-01-17,汐止市大同路2段240號9樓-1,現場無法提供消安訓練證明、班主任現場無法提供、收據無載明立案日期及文號、招牌有外語學院字樣,糾正件次(列入違規紀錄),2005-01-26,0940045770
507,私立啄木鳥文理電腦短期補習班,2005-01-17,汐止市中興路95號5樓-1,現場無法提供消安訓練證明、收據無立案班名日期文號及退費規定、無縣府公文專夾,糾正件次(列入違規紀錄),2005-01-26,0940045805
508,私立巔峰語文短期補習班,2005-01-17,汐止鎮中興路152-1、152-2號2樓,現場無法提供消安訓練證明、收據無立案班名日期文號及退費規定、無縣府公文專夾,糾正件次(列入違規紀錄),2005-01-26,0940045801
509,私立富蘭克美語短期補習班,2005-01-17,汐止鎮大同路2段240號8樓-3,現場無法提供消安訓練證明、現場無法提供身分證明文件、收據無載明立案日期及文號、無公文專夾、無法提供師生安全保險證明,糾正件次(列入違規紀錄),2005-01-26,0940045775
510,私立小太陽音樂舞蹈美術短期補習班,2005-01-17,汐止鎮大同路2段240號5樓-1,現場無法提供消安訓練證明、班主任現場無法提供、無公文專夾、招牌有外語學院字樣,糾正件次(列入違規紀錄),2005-01-26,0940045787
511,楊氏速讀補習班,2005-01-14,三重市重新路2段011-003號4樓,現場無法提供消安訓練證明、收據無立案班名日期文號及退費規定，未辦理師生保險、現場無法提供教職員學生名冊、無縣府公文專夾,糾正件次(列入違規紀錄),2005-01-20,0940037643
512,誠功文理補習班,2005-01-14,三重市重新路2段001號7、8樓,現場無法提供消安訓練證明、收據無立案班名日期文號及退費規定、無縣府公文專夾、未掛立案證書、招牌不符規定,糾正件次(列入違規紀錄),2005-01-20,0940037641
513,私立狀元紅經典圖書有限公司附設東海法商短期補習班,2005-01-13,新莊市中正路234號2樓,現場無法提供消安訓練證明、收據無立案日期文號、現場無法提供設立人班主任身份證件及教職員學生名冊、未辦理師生保險、招牌掛「大東海公職」,糾正件次(列入違規紀錄),2005-01-17,0940027636
514,私立巨匠電腦股份有限公司新莊分公司附設巨四電腦短期補習班,2005-01-13,新莊市中正路234號，234號3樓,現場無法提供消安訓練證明、收據無立案日期文號、現場無法提供設立人班主任身份證件及教職員學生名冊、未辦理師生保險,糾正件次(列入違規紀錄),2005-01-17,0940027543
515,宏銘文理補習班,2005-01-13,新莊市中正路164號3樓,現場無法提供消安訓練證明、未掛立案證書，收據無立案日期文號、現場無法提供設立人班主任身份證件及教職員學生名冊、無縣府公文專夾,糾正件次(列入違規紀錄),2005-01-17,0940027448
516,恆一文理補習班,2005-01-13,新莊市中正路160號2樓,現場無法提供消安訓練證明、未掛立案證書，收據無立案日期文號及退費規定、招牌掛恆大補習班、增設1班,糾正件次(列入違規紀錄),2005-01-17,0940027389
517,私立慧晟語文短期補習班,2005-01-10,板橋市三民路2段123巷32號1樓,現場無法提供消安訓練證明，收據無立案班名日期文號及退費規定，私設安親班,糾正件次(列入違規紀錄),2005-01-14,0940025158
518,私立花栗鼠語文短期補習班,2005-01-10,板橋市三民路二段35巷15號1樓,收據無立案日期文號及退費規定，剛設立未辦理消安訓練,糾正件次(列入違規紀錄),2005-01-14,0940025261
519,私立常有數位股份有限公司附設東宜文理短期補習班,2005-01-10,板橋市三民路1段181號1樓及183號1樓,剛立案未辦理消安訓練，增設安親班,糾正件次(列入違規紀錄),2005-01-14,0940025207
520,私立草莓園語文短期補習班,2005-01-10,蘆洲市水湳街28號1樓,收據無立案日期文號及退費規定,糾正件次(列入違規紀錄),2005-01-14,0940025959
521,一加一珠心算補習班,2005-01-10,板橋市三民路2段109巷004-001號﹝2樓﹞,現場無法提供消安訓練證明，僅用一般收據無立案日期文號及退費規定,糾正件次(列入違規紀錄),2005-01-14,0940025001
522,夏恩英語補習班,2005-01-10,板橋市三民路2段37號7樓-2,招牌有學校字樣，收據無立案日期文號及退費規定,糾正件次(列入違規紀錄),2005-01-14,0940025046
523,私立精誠語文補習班,2005-01-10,蘆洲市民族路355號2樓,未掛立案證書、現場無法提供設立人班主任身份證件及教職員名冊、收據無立案日期及退費規定、招牌為喬登電腦雙語幼兒學園及精英文理補習班、增設１樓,糾正件次(列入違規紀錄),2005-01-14,0940025955
524,私立潤泰文理短期補習班,2005-01-10,板橋市三民路二段35巷27號1樓,未掛立案證書、現場無法提供設立人班主任身份證件及教職員名冊、無法提供公安保險證明，收據無立案日期及退費規定、招牌有安親班字樣、私設安親班及美語部分，剛立案未辦消安訓練,糾正件次(列入違規紀錄),2005-01-14,0940025278
525,私立莫大衛語文短期補習班,2005-01-07,永和市中正路253號5樓之2,收據無立案班名日期文號及退費規定,糾正件次(列入違規紀錄),2005-01-12,0940019979
526,加成文理補習班,2005-01-07,永和市中正路253號8、9樓,收據無立案班名日期文號及退費規定、無縣府公文專夾,糾正件次(列入違規紀錄),2005-01-12,0940018057
527,家成文理補習班,2005-01-07,永和市中正路253號10、11樓,收據無立案班名日期文號及退費規定、無縣府公文專夾,糾正件次(列入違規紀錄),2005-01-12,0940018215
528,私立成立文理短期補習班,2005-01-07,永和市中正路253號6樓、6樓之2、7樓之2,退費規定不符、招牌掛陳立文教機構,糾正件次(列入違規紀錄),2005-01-12,0940020151
529,華興語文文理補習班,2005-01-07,永和市中正路346號1、2樓,收據無立案班名日期文號及退費規定、無縣府公文專夾、未掛立案證書,糾正件次(列入違規紀錄),2005-01-12,0940020556
530,私立傳動語文短期補習班,2005-01-07,永和市中正路344號3、4樓,收據無立案班名日期文號及退費規定、無縣府公文專夾、未掛立案證書、現場無法提供教職員學生名冊,糾正件次(列入違規紀錄),2005-01-12,0940020550
531,時代文理補習班,2005-01-05,土城市學府路1段151號1、2樓,退費規定無核准日期及文號,糾正件次(列入違規紀錄),2005-01-11,0940011023
532,三元珠心算補習班,2005-01-05,土城市學府路1段069號1、2樓,未掛立案證書、現場無法提供身份證件及教職員名冊專夾、收據無日期及退費規定、招牌為小哈波電腦美語學校及三元資優數學班、私設課輔班安親班正音班電腦班,糾正件次(列入違規紀錄),2005-01-11,0940010890
533,私立甘霖文理短期補習班,2005-01-05,土城市學府路1段143巷13、15號1樓,未掛立案證書、現場無法提供身份證件及教職員名冊專夾、招牌為文軒美語安親班、收據無日期及退費規定、擅自招生安親課輔美語電腦,糾正件次(列入違規紀錄),2005-01-11,0940009085
534,山葉魔笛音樂補習班,2005-01-05,土城市學府路1段100號3樓,無法提供消安常識訓練證明、教職員名冊、縣府公文專夾、收退費收據，招牌有教育推廣中心字樣,糾正件次(列入違規紀錄),2005-01-11,0940010987
535,愛生語文珠心算補習班,2005-01-05,土城市學府路1段155巷5號2樓,未掛立案證書、現場無法提供身份證件及教職員名冊專夾、招牌為愛生托兒所、收據無日期及退費規定,糾正件次(列入違規紀錄),2005-01-07,0940008687
536,私立駿穎文理短期補習班,2005-01-05,土城市學府路1段164巷11號1樓,無法提供消安常識訓練證明、身分證明文件、教職員名冊、縣府公文專夾、收退費收據，增設166-1號,糾正件次(列入違規紀錄),2005-01-11,0940009746
537,私立可登文理珠心算短期補習班,2005-01-05,土城市學府路一段164巷1號1樓及B1,未掛立案證書、現場無法提供身份證件及教職員名冊專夾、招牌為巨登文理補習班,糾正件次(列入違規紀錄),2005-01-11,0940009885
