代號,補習班,班址,電話,立案文號,立案日期
62200603019003,臺南市私立智友文理短期補習班,將軍區長榮89-36號1-3樓,0926179001,"府教社字第040112 號",2006-02-27
62200603029001,臺南市私立喬揚文理短期補習班,佳里區信義一街253號1-2樓,(06)7234590,府教社字第037058號,2006-02-22
62200602170003,臺南市私立優能文理短期補習班,南區三官路46號1-2樓,(06)2643097,"南市教終字第09500140270 號",2006-02-20
62200602110001,臺南市私立鴻大文理短期補習班,安南區培安四街17號1-2樓,(06)3567645,南市教終字第09500120090號,2006-02-11
62200602110002,臺南市私立育傑文理短期補習班,東區崇善15街7巷96號1-2樓,(06)2906770,南市教終字第09500114920號,2006-02-11
62200702069002,臺南市私立深耕文理短期補習班,六甲區民權街86號1-3樓,"(06)6983311    0925303925",府教社字第0960021629號,2006-01-25
62200601259004,臺南市私立三竑文理短期補習班,永康區大橋三街240號2-3樓,(06)3020416,府教社字第016619號,2006-01-19
62200601259001,臺南市私立喬宇音樂短期補習班,永康區大勇路36號2樓,(06)2723636,"府教社字第016615 號",2006-01-19
62200601120004,何嘉仁文教事業股份有限公司附設臺南市私立崇學美語短期補習班,東區崇學路197號1-4樓,(06)2908728,南市教終字第09500027030號,2006-01-13
62200601120003,臺南市私立黃氏夏林珠心算文理短期補習班,南區夏林路164號1-2樓,(06)2630888,教終字第09500027040號,2006-01-13
62200601060002,臺南市私立方圓文理短期補習班,北區文賢2街453號2-4樓、455號2-4樓,(06)3586099,"教終字第09500014400 號",2006-01-06
62200601109001,臺南市私立明航美語短期補習班,永康區龍橋街130巷9號1-2樓,(06)2013556,府教社字第5695號,2006-01-06
62200601059002,臺南市私立莘蒂英文短期補習班,新市區光華街181-2號1-3樓,(06)5993795,府教社字第284501號,2005-12-27
62200512150001,臺南市私立創世紀文理短期補習班,安平區郡平路331-1號2-3樓,(06)2978866,南市教終字第09401081680號,2005-12-21
62200512140001,臺南市私立傑克美語短期補習班,安平區郡平路307號2樓,(06)2985699,南市教終字第09401073180號,2005-12-14
62200512020001,臺南市私立強能文理短期補習班,東區崇德路908號1-2樓,(06)2891274,南市教終字第09401041790號,2005-12-08
62200512129003,臺南市私立傑立文理短期補習班,仁德區中正西路211巷76號1-3樓,(06)2667490,府教社字第267762號,2005-12-06
62200511080002,臺南市私立蘋果屋美語短期補習班,北區立賢路2段70號2-3樓,(06)2586127,南市教終字第09400999350號,2005-11-25
62200511049002,臺南市私立小樹苗語文才藝短期補習班,佳里區安南路476號2-3樓,(06)7234182,府教社字第243899號,2005-11-04
62200510279002,臺南市私立駱若男音樂短期補習班,永康區鹽行路200號1-2樓,(06)2437481,府教社字第231257號,2005-10-20
62200510110003,臺南市私立立傑文理短期補習班,北區武聖路198號2樓,(06)3589099,南市教終字第09400861580號,2005-10-18
62200510129003,臺南市私立佳英文理短期補習班,善化區青年路90號1-2樓,(06)5836202,府教社字第222452號,2005-10-11
62200509270001,臺南市私立隸英美語短期補習班,東區東安路270號1-3樓,(06)2002211,南市教終字第09400847780號,2005-10-07
62200510129001,臺南市私立大恆文理短期補習班,新市區大社551號1-2樓,(06)5012592,府教社字第221466號,2005-10-07
62200510180001,臺南市私立上格文理短期補習班,中西區南寧街132號1-2樓,(06)2130637,南市教終字第09400907410號,2005-10-06
62200509220001,劉氏文教事業股份有限公司附設臺南市私立劉氏文理短期補習班,北區公園路960號2樓,(06)2833810,南市教終字第09400823100號,2005-09-29
62200509299001,臺南市私立奧斯卡文理短期補習班,白河區永安里國泰路381號1-2樓、379號1-3樓,(06)6853108,"府教社字第209904 號",2005-09-26
62200509130002,臺南市私立立揚文理短期補習班,安南區同安路332號1-2樓、同安路334號1-2樓,(06)2457321,南市教終字第09400787990號,2005-09-21
62200509080002,臺南市私立慈航美語美術短期補習班,安南區安和路4段402號1-2樓,(06)3565188,南市教終字第09400773610號,2005-09-21
62200509130001,臺南市私立高傑文理短期補習班,安南區同安路302號1-4樓,(06)2560610,南市教終字第09400780180號,2005-09-16
62200508309001,臺南市私立智研苑文理短期補習班,仁德區德南路189號1-3樓,(06)2700100,府教社字第188373號,2005-08-30
62200508230001,臺南市私立小天才文理短期補習班,安南區大安街461巷46號1-2樓,(06)2566828,南市教終字第09400716190號,2005-08-30
62200508150002,臺南市私立樹人文理短期補習班,北區賢北街15巷3號1-2樓,(06)2503547,南市教終字第09400698850號,2005-08-24
62200508150001,臺南市私立耕耘文理短期補習班,北區文賢1路111號1-2樓,(06)3589971~2,南市教終字第09400707940號,2005-08-23
62200508100001,臺南市私立紹書文理短期補習班,南區明興路1353號1-2樓,(06)2964071,南市教終字第09400671580號,2005-08-16
62200508169001,臺南市私立生學文理短期補習班,新化區中山路136之2號1樓,(06)5908013、(06)5908061,府教社字第175230號,2005-08-12
62200508169002,臺南市私立勤立我們的文理短期補習班,新市區和平街73號1-3樓,(06)5892650,府教社字第172585號,2005-08-10
62200507269005,臺南市私立學林文理短期補習班,永康區復華七街201巷17號1-2樓,(06)2029289,府教社字第0940152961號,2005-07-15
62200505310001,臺南市私立胡揚文理短期補習班,中西區民族路2段76-10號12樓之1,(06)5111299,南市教終字第09400530760號,2005-07-14
62200507269003,臺南市私立柏克萊文理短期補習班,柳營區柳營路二段92號1-2樓,(06)6226821,府教社字第0940149435號,2005-07-12
62200507019004,臺南市私立優生文理短期補習班,仁德區中正路二段753號1-3樓,(06)2709960,府教社字第0940139395號,2005-06-30
62200507019003,臺南市私立育沁美語短期補習班,善化區民生路77號2-3樓,(06)5852017,府教社字第0940139375號,2005-06-30
62200507019002,臺南市私立冠能文理短期補習班,善化區民生路402號1-2樓,(06)5837736,府教社字第0940139370號,2005-06-30
62200205200035,臺南市私立華聲語文技藝短期補習班崇明分班,東區崇明路290號1-4樓,(06)2600268,南市教終字第09412526740號,2005-06-19
62200506209002,臺南市私立金高登文理短期補習班,永康區新行街172號2-3樓,(06)243-2277,府教社字第0940126265號,2005-06-14
62200506289001,臺南市私立佳民文理短期補習班,新營區三民路28號1-3樓,(06)6379333,府教社字第123993號,2005-06-10
62200506070001,臺南市私立捷勝文理短期補習班,東區裕文路191號1-3樓,(06)3316610,南市教終字第09400475140號,2005-06-10
62200505319001,臺南市私立立智文理短期補習班,新化區信義路466號1-2樓,(06)5985807,府教社字第114301號,2005-05-30
62200505249001,臺南市私立育昇文理短期補習班,仁德區義林五街98號1-2樓,(06)2705240,府教社字第0940108958號,2005-05-23
62200505189003,臺南市私立學力文理短期補習班,新營區信義街53巷2之1號1樓,(06)6329253,府教社字第0940104815號,2005-05-17
62200505160001,聯晟電腦有限公司附設臺南市私立聯成電腦短期補習班,中西區成功路57號1-4樓,(06)2110516,南市教終字第09400402310號,2005-05-16
62200505129001,臺南市私立小博士文理短期補習班,永康區大仁街217巷4號1-2樓,(06)2728868,府教社字第0940099067號,2005-05-10
62200505050001,臺南市私立伯克徠文理短期補習班,北區文成五路25號1-3樓,(06)2522000,南市教終字第09400360140號,2005-05-06
62200504289001,群偉國際有限公司附設臺南市私立群偉職業訓練短期補習班,善化區中山路152號1-2樓,(06)5839676,府教社字第088408號,2005-04-26
62200504220001,臺南市私立威斯樂美語短期補習班,東區裕文路107號1-3樓,(06)3318136,南市教終字第09400314940號,2005-04-25
62200208029047,臺南市私立師大文理短期補習班,永康區永正路1號1-3樓,(06)2010138,府教社字第065150號,2005-03-29
62200503180001,同人文教有限公司附設臺南市私立儒苑文理短期補習班,"東區東安路266號1-2樓、 276號1-2樓",(06)2376666,南市教終字第09400230500號,2005-03-28
62200503299002,臺南市私立蔡小東文理短期補習班,永康區永正路63號1-2樓,(06)2017308,府教社字第065147號,2005-03-28
62200503299003,智基科技開發股份有限公司附設臺南市私立志光文理短期補習班新營分班,新營區三民路76-2號1-4樓,(06)6352141,府教社字第064521號,2005-03-28
62200503149004,臺南市私立博克萊美語短期補習班,永康區中華二路266巷8號1-2樓,(06)3027588,府教社字第09400051348號,2005-03-14
62200503149001,臺南市私立聖祐文理短期補習班,麻豆區民生路12-3號1-2樓,(06)5714166,府教社字第051089號,2005-03-11
62200503149003,臺南市私立弘益文理短期補習班,六甲區光復街78號1-2樓,(06)6994517,府教社字第051042號,2005-03-11
62200502230002,臺南市私立育誠文理短期補習班,安南區安和路三段125號1-4樓,(06)3568816,南市教終字第09400162590號,2005-03-02
62200502229002,數位地球村語文資訊有限公司附設臺南市私立永康地球村文理短期補習班,永康區中華路620號1樓,(06)3039188,府教社字第034881號,2005-02-17
62200502229001,臺南市私立翰昇文理短期補習班,下營區健康路122號1-3樓,(06)6899309,府教社字第034843號,2005-02-17
62200502010003,臺南市私立真真技藝短期補習班,北區公園北路145號1-2樓,(06)2226866,南市教終字第09400105380號,2005-02-05
62200502149001,臺南市私立聖宜文理短期補習班,仁德區中正路二段797號1樓、803號1-2樓,(06)2796158,府教社字第0940027408號,2005-02-03
62200502010001,臺南市私立萊恩文理短期補習班,安平區郡平路357號1-2樓,(06)2955643,南市教終字第09400046020號,2005-02-01
62200502029002,臺南市私立郭英文理短期補習班,歸仁區文化街三段20號1-2樓,(06)3309381,府教社字第0940025481號,2005-02-01
62200501060006,臺南市私立全球文理短期補習班安順分班,安南區育安街136號1樓、育安街152之1號1-4樓、安豐四街110號1-2樓,(06)3566445,南市教終字第09400062260號,2005-01-27
62200501269001,臺南市私立吉尼爾文理短期補習班,歸仁區民權八街49號1樓,(06)2399055,府教社字第019572號,2005-01-24
62200501269004,臺南市私立華清美語短期補習班,永康區國華街102巷122弄1號1-2樓,(06)3015200,府教社字第0940019563號,2005-01-24
62200501060001,臺南市私立忠義舘文理短期補習班,中西區中正路88號9樓,(06)2261179,南市教終字第09400005670號,2005-01-14
62200501060007,臺南市私立樂音社文理音樂短期補習班,東區裕農3街213號1-3樓,(06)3313645,府教終字第09400032420號,2005-01-14
62200501139001,臺南市私立名學文理短期補習班,新化區中正路581號1-3樓,(06)5988018,府教社字第011349號,2005-01-13
62200501069001,臺南市私立成諾雙語學苑短期補習班,仁德區中正路二段741號1-2樓,(06)2491971,府教社字第001402號,2005-01-02
62200412270001,臺南市私立想想教育文理短期補習班,中西區南寧街140號2樓,(06)2159915,南市教終字第09301127660號,2004-12-31
62200407190002,臺南市私立郭立英語短期補習班,北區公園路153號1-2樓,(06)2283600,南市教終字第09301090510號,2004-12-21
62200412060002,臺南市私立維多利亞文理短期補習班,南區賢南街110號1-2樓,"(06)2650697 2644911",南市教終字第09301064510號,2004-12-20
62200412060001,臺南市私立學優音樂英文短期補習班,安南區大安街678號1樓,(06)2554858,南市教終字第09301064490號,2004-12-20
62200412169001,臺南市私立龍冠文理短期補習班,永康區大灣三街72號1-2樓,(06)2730902,府教社字第244112號,2004-12-14
62200412020001,臺南市私立維品英語短期補習班,東區長榮路2段43號2樓,(06)2366656,南市教終字第09301039290號,2004-12-06
62200411170001,臺南市私立華聲語文技藝短期補習班華聲分班,東區崇明路101號1-3樓,(06)3350765,南市教終字第09300984580號,2004-11-25
62200410280001,英塔克留遊學諮詢顧問有限公司附設臺南市私立長宏語文文理短期補習班,中西區中山路88號5樓之1,(06)2224790,南市教終字第09300959870號,2004-11-03
62200410200001,巨匠電腦股份有限公司附設臺南市私立東門電腦短期補習班,東區東門路2段206號1-3樓,(06)3350737,南市教終字第09300889380號,2004-10-21
62200410210001,臺南市私立種子美語短期補習班復興分班,東區裕文路177號2-3樓,(06)3316310,南市教終字第09300901370號,2004-10-20
62200410219001,臺南市私立南海文理短期補習班,佳里區延平路351號8樓之6,(06)7237361,府教終字第09512538900號,2004-10-19
62200409090001,臺南市私立赫赫文理短期補習班,東區裕文路181號2-3樓,(06)3310873,南市教終字第09300824040號,2004-10-01
62200410149001,臺南市私立樂笛文理技藝短期補習班,永康區國光六街71號1-2樓,(06)2715118,府教社字第187233號,2004-10-01
62200409299001,大必佳國際文教科技股份有限公司附設臺南市私立正必佳文理短期補習班,永康區永正路67號2-3樓、69號1-2樓,(06)2338528,府教社字第0930183680號,2004-09-27
